name,essround,edition,proddate,idno,cntry,dweight,pspwght,pweight,anweight,ppltrst,pplfair,pplhlp,polintr,trstprl,trstplt,prtclgfr,happy,gndr,agea,eduyrs,hinctnta,prob,stratum,psu
ESS11e04_2,11,4.2,02.07.2026,50014,FR,1.0100054740905762,1.0533183813095093,3.184376906,3.354162728107303,5,5,2,2,7,5,66,6,1,48,17,8,1.209000838571228e-4,642,9591
ESS11e04_2,11,4.2,02.07.2026,50047,FR,0.9914074540138244,3.267432689666748,3.184376906,10.404737198884256,6,6,5,1,5,4,5,8,2,54,12,6,1.231680653290823e-4,642,9575
ESS11e04_2,11,4.2,02.07.2026,50131,FR,1.004305720329285,0.6781510710716248,3.184376906,2.1594886094996464,4,5,2,3,4,3,66,8,2,38,15,8,1.2158622121205552e-4,645,9399
ESS11e04_2,11,4.2,02.07.2026,50152,FR,1.0043915510177612,1.4738510847091677,3.184376906,4.693297357030922,0,6,4,4,0,0,66,7,2,1980,5,5,1.215758384205401e-4,660,9552
ESS11e04_2,11,4.2,02.07.2026,50160,FR,1.0017681121826172,0.6644619703292847,3.184376906,2.1158973532318313,5,6,6,3,88,3,66,9,1,37,15,8,1.2189422704977916e-4,653,9449
ESS11e04_2,11,4.2,02.07.2026,50190,FR,1.0102577209472656,0.7849147915840149,3.184376906,2.49946453549794,5,9,6,3,3,6,66,10,2,51,17,7,1.2086990318493918e-4,658,9387
ESS11e04_2,11,4.2,02.07.2026,50211,FR,0.9919002056121826,1.0865983963012695,3.184376906,3.4601388392783985,4,5,5,4,77,88,66,9,2,18,12,88,1.2310688907746226e-4,653,9453
ESS11e04_2,11,4.2,02.07.2026,50213,FR,1.0015629529953003,0.7202839255332947,3.184376906,2.293655498231247,5,6,6,4,0,0,9,8,2,71,18,9,1.2191920541226864e-4,652,9470
ESS11e04_2,11,4.2,02.07.2026,50214,FR,1.0028046369552612,1.1772866249084473,3.184376906,3.7489243401011434,7,8,7,3,4,5,66,8,1,-5,14,3,1.2176822201581672e-4,658,9569
ESS11e04_2,11,4.2,02.07.2026,50225,FR,1.0043915510177612,0.8987417817115784,3.184376906,2.8619325741396433,5,7,3,1,7,7,3,6,1,61,10,8,1.215758384205401e-4,660,9552
ESS11e04_2,11,4.2,02.07.2026,50236,FR,1.0117672681808472,0.8986819982528687,3.184376906,2.861742201074367,0,10,0,1,6,6,2,6,1,20,14,1,1.2068956129951404e-4,651,9371
ESS11e04_2,11,4.2,02.07.2026,50248,FR,1.0106914043426514,1.1810983419418335,3.184376906,3.7610622837944656,3,6,2,3,3,-1,66,6,2,78,9,2,1.2081803288310766e-4,649,9550
ESS11e04_2,11,4.2,02.07.2026,50252,FR,1.0074642896652222,0.7575218677520752,3.184376906,2.412235141459694,5,5,4,1,5,4,6,7,1,66,12,8,1.2120503379264846e-4,656,9424
ESS11e04_2,11,4.2,02.07.2026,50270,FR,0.9916536211967468,1.1494300365447998,3.184376906,3.660218463435996,3,4,1,2,5,3,9,8,1,83,12,5,1.231374917551875e-4,663,9379
ESS11e04_2,11,4.2,02.07.2026,50273,FR,0.996062397956848,1.192981839179993,3.184376906,3.7989038179621746,2,3,3,3,3,3,66,10,2,38,14,3,1.2259246432222426e-4,663,9562
ESS11e04_2,11,4.2,02.07.2026,50308,FR,0.9965704083442688,1.1448074579238892,3.184376906,3.645498430829399,7,8,4,3,7,5,66,9,1,1980,18,10,1.2252997839823365e-4,642,9582
ESS11e04_2,11,4.2,02.07.2026,50310,FR,0.989917814731598,0.8857904076576233,3.184376906,2.820690517701261,5,3,7,3,0,0,9,7,1,1980,10,7,1.2335341307334602e-4,659,9502
ESS11e04_2,11,4.2,02.07.2026,50367,FR,1.0037598609924316,1.1729981899261477,3.184376906,3.7352683467806256,4,7,7,4,5,5,66,5,2,90,5,4,1.2165234511485325e-4,649,9483
ESS11e04_2,11,4.2,02.07.2026,50391,FR,1.003911375999451,0.7548503875732422,3.184376906,2.4037281416733816,10,10,10,2,7,0,1,10,1,69,12,3,1.2163399514975026e-4,656,9418
ESS11e04_2,11,4.2,02.07.2026,50404,FR,0.998822033405304,1.6356302499771118,3.184376906,5.208463194782121,5,7,5,3,88,5,66,8,1,67,9,4,1.222537539433688e-4,642,9538
ESS11e04_2,11,4.2,02.07.2026,50408,FR,0.964946985244751,1.0129231214523315,3.184376906,3.2255289955062376,1,9,8,2,3,2,66,8,2,53,15,3,1.2654555030167103e-4,629,9318
ESS11e04_2,11,4.2,02.07.2026,50433,FR,0.9904276132583618,0.922405242919922,3.184376906,2.937285953527519,5,10,10,1,5,5,5,9,2,82,13,88,1.2328992306720463e-4,660,9375
ESS11e04_2,11,4.2,02.07.2026,50443,FR,1.005337476730347,0.7456384301185608,3.184376906,2.3743937970956397,8,8,8,1,5,6,3,9,2,70,12,5,1.2146145309088752e-4,648,9488
ESS11e04_2,11,4.2,02.07.2026,50445,FR,1.0037598609924316,1.198050856590271,3.184376906,3.815045479939577,6,7,5,1,60,4,5,7,1,56,12,8,1.2165234511485325e-4,649,9483
ESS11e04_2,11,4.2,02.07.2026,50446,FR,0.9916536211967468,1.1494300365447998,3.184376906,3.660218463435996,4,7,3,1,2,0,66,7,1,999,9,4,1.231374917551875e-4,663,9379
ESS11e04_2,11,4.2,02.07.2026,50465,FR,1.0046193599700928,0.8440397381782532,3.184376906,2.687740650001116,7,7,5,3,5,4,66,9,1,25,17,77,1.2154826254118234e-4,662,9270
ESS11e04_2,11,4.2,02.07.2026,50468,FR,1.0078994035720823,0.7207012176513672,3.184376906,2.294984313615093,5,7,6,3,2,6,66,8,1,66,9,7,1.2115270510548726e-4,662,9271
ESS11e04_2,11,4.2,02.07.2026,50530,FR,0.9981845021247864,1.1144200563430786,3.184376906,3.548733491002118,5,7,5,4,3,3,66,8,1,31,12,8,1.223318395204842e-4,662,9526
ESS11e04_2,11,4.2,02.07.2026,50547,FR,1.0047086477279663,0.8924131989479065,3.184376906,2.8417799813392968,5,5,2,4,6,3,66,7,1,23,15,4,1.215374722960405e-4,626,9310
ESS11e04_2,11,4.2,02.07.2026,50568,FR,0.9994892477989196,0.7146873474121094,3.184376906,2.27583388410952,2,8,6,3,5,5,66,7,1,58,8,4,1.221721468027681e-4,662,9529
ESS11e04_2,11,4.2,02.07.2026,50602,FR,0.98800528049469,0.5512250661849976,3.184376906,1.7553083707678276,7,3,3,2,5,2,66,7,1,65,20,9,1.235921954503283e-4,644,9473
ESS11e04_2,11,4.2,02.07.2026,50610,FR,0.9967845678329468,0.7800713777542114,3.184376906,2.484041280352113,5,8,6,1,77,7,5,7,2,63,12,7,1.225036394316703e-4,657,9570
ESS11e04_2,11,4.2,02.07.2026,50638,FR,0.992700219154358,1.3149733543395996,3.184376906,4.1873707815643755,6,6,4,2,4,4,2,6,2,21,-2,1,1.2300767411943525e-4,658,9566
ESS11e04_2,11,4.2,02.07.2026,50693,FR,0.9881000518798828,1.7019052505493164,3.184376906,5.419507776049387,4,8,5,2,5,4,66,7,2,20,15,88,1.235803501913324e-4,642,9593
ESS11e04_2,11,4.2,02.07.2026,50714,FR,0.9791849851608276,1.1168828010559082,3.184376906,3.5565757983910262,4,6,6,2,6,-1,3,8,2,28,18,10,1.247054897248745e-4,638,9343
ESS11e04_2,11,4.2,02.07.2026,50771,FR,0.9914478659629822,1.1833539009094238,3.184376906,3.7682448336809817,5,10,6,Not at all,0,3,9,8,1,76,9,7,1.2316305947024375e-4,648,9490
ESS11e04_2,11,4.2,02.07.2026,50789,FR,1.007404923439026,1.0506051778793335,3.184376906,3.3455228657629714,7,7,5,3,5,5,8,7,1,52,17,10,1.212121787830256e-4,642,9548
ESS11e04_2,11,4.2,02.07.2026,50811,FR,0.996065080165863,1.408393144607544,3.184376906,4.484854604256981,4,6,8,4,88,2,66,9,1,16,10,10,1.2259214418008924e-4,650,9510
ESS11e04_2,11,4.2,02.07.2026,50812,FR,0.989611029624939,1.7696226835250854,3.184376906,5.6351456057510285,1,1,2,4,0,2,66,4,2,28,7,6,1.2339165550656617e-4,647,9536
ESS11e04_2,11,4.2,02.07.2026,50826,FR,0.9971387982368468,1.3931171894073486,3.184376906,4.436210205300388,6,8,6,1,4,2,9,8,1,18,12,5,1.224601292051375e-4,659,9426
ESS11e04_2,11,4.2,02.07.2026,50827,FR,1.0051755905151367,0.9175834059715272,3.184376906,2.921931407304553,6,8,5,3,4,5,66,9,2,41,13,6,1.2148101086495444e-4,653,9460
ESS11e04_2,11,4.2,02.07.2026,50832,FR,0.994291365146637,1.2260206937789917,3.184376906,3.9041119835479186,5,8,5,8,77,2,10,5,2,74,9,5,1.2281083036214113e-4,656,9425
ESS11e04_2,11,4.2,02.07.2026,50841,FR,0.9876084923744202,0.7297055721282959,3.184376906,2.3236575720648625,6,6,6,4,5,6,66,7,2,36,77,6,1.236418611370027e-4,662,9511
ESS11e04_2,11,4.2,02.07.2026,50848,FR,0.9971608519554138,1.145485281944275,3.184376906,3.647656877986248,4,4,6,3,6,3,66,8,1,29,17,5,1.22457422548905e-4,642,9540
ESS11e04_2,11,4.2,02.07.2026,50903,FR,1.0065927505493164,0.5889489650726318,3.184376906,1.8754354831898896,3,5,5,3,3,88,66,7,1,55,11,7,1.2130996765336022e-4,643,9450
ESS11e04_2,11,4.2,02.07.2026,50913,FR,0.989614188671112,0.7980011105537415,3.184376906,2.541136307409687,8,7,6,1,6,5,88,7,99,36,17,8,1.23391262604855e-4,650,9508
ESS11e04_2,11,4.2,02.07.2026,50931,FR,0.9971608519554138,1.0399233102798462,3.184376906,3.3115077732662144,8,8,2,2,7,4,5,7,1,40,17,10,1.22457422548905e-4,642,9540
ESS11e04_2,11,4.2,02.07.2026,50940,FR,0.996062397956848,1.346948742866516,3.184376906,4.289192470349866,7,7,3,1,5,6,9,9,2,29,17,7,1.2259246432222426e-4,663,9562
ESS11e04_2,11,4.2,02.07.2026,50987,FR,0.9874551296234132,1.7743444442749023,3.184376906,5.650181471638403,3,6,3,4,4,3,66,6,1,999,9,88,1.2366105511318892e-4,648,9479
ESS11e04_2,11,4.2,02.07.2026,50994,FR,0.9863346219062804,1.189911127090454,3.184376906,3.7891255132992727,4,4,0,2,0,0,6,10,2,56,12,9,1.2380153930280358e-4,663,9380
ESS11e04_2,11,4.2,02.07.2026,51029,FR,1.0084747076034546,0.6269357204437256,3.184376906,1.996399629727472,3,6,7,2,6,7,66,7,2,61,14,3,1.2108359806006774e-4,645,9393
ESS11e04_2,11,4.2,02.07.2026,51054,FR,1.0119718313217163,0.6162539720535278,3.184376906,1.9623849168380232,2,6,2,8,3,88,1,7,2,79,10,2,1.2066517228959128e-4,643,9388
ESS11e04_2,11,4.2,02.07.2026,51059,FR,0.9966332912445068,1.1001098155975342,3.184376906,3.5031642908527063,6,6,7,4,0,0,66,8,2,-5,13,4,1.225222513312474e-4,658,9385
ESS11e04_2,11,4.2,02.07.2026,51096,FR,1.0119712352752686,0.7477068305015564,3.184376906,2.380980363507613,8,8,8,4,0,0,66,7,2,41,17,2,1.2066524504916742e-4,662,9402
ESS11e04_2,11,4.2,02.07.2026,51101,FR,0.9919002056121826,0.6167888641357422,3.184376906,1.964088214831829,7,8,8,2,7,1,88,8,1,60,12,6,1.2310688907746226e-4,653,9453
ESS11e04_2,11,4.2,02.07.2026,51102,FR,1.0029433965682983,0.838563084602356,3.184376906,2.6703009208318664,0,5,3,4,2,0,66,8,2,58,12,3,1.217513854498975e-4,646,9486
ESS11e04_2,11,4.2,02.07.2026,51112,FR,0.9970905184745787,0.6028136014938354,3.184376906,1.9195857112196568,10,9,9,3,5,5,4,9,2,35,16,8,1.2246605183463544e-4,643,9451
ESS11e04_2,11,4.2,02.07.2026,51119,FR,0.9919002056121826,0.905463695526123,3.184376906,2.8833376812548015,7,6,10,2,9,8,66,6,2,49,15,2,1.2310688907746226e-4,653,9453
ESS11e04_2,11,4.2,02.07.2026,51146,FR,0.9938450455665588,1.1614118814468384,3.184376906,3.6983731736333216,3,10,10,1,8,10,66,10,2,59,9,1,1.2286598212085664e-4,648,9476
ESS11e04_2,11,4.2,02.07.2026,51178,FR,0.9925981760025024,0.7570875287055969,3.184376906,2.4108520422307147,3,4,5,2,3,2,3,6,1,35,17,77,1.230203197337687e-4,632,9328
ESS11e04_2,11,4.2,02.07.2026,51190,FR,1.003796100616455,0.7282077074050903,3.184376906,2.3188878062319747,7,3,4,2,4,1,1,8,2,27,150,88,1.2164795771241188e-4,653,9456
ESS11e04_2,11,4.2,02.07.2026,51192,FR,0.994291365146637,1.1672917604446411,3.184376906,3.7170969245239993,6,6,3,8,4,5,5,8,1,18,77,8,1.2281083036214113e-4,656,9425
ESS11e04_2,11,4.2,02.07.2026,51200,FR,0.993111491203308,0.9128540754318236,3.184376906,2.9068714363530814,3,10,8,3,3,5,77,8,2,53,12,7,1.2295672786422074e-4,654,9410
ESS11e04_2,11,4.2,02.07.2026,51216,FR,1.0063419342041016,0.7489467859268188,3.184376906,2.3849288489282876,0,8,6,4,5,88,66,8,2,62,12,2,1.2134021380916238e-4,662,9513
ESS11e04_2,11,4.2,02.07.2026,51221,FR,1.0017054080963137,0.9316734671592712,3.184376906,2.9667994727549325,5,7,7,2,7,6,5,8,2,84,15,7,1.219018449774012e-4,642,9599
ESS11e04_2,11,4.2,02.07.2026,51256,FR,1.000116229057312,1.4819931983947754,3.184376906,4.7192249158173984,7,7,7,1,6,3,66,7,1,43,14,10,1.2209556007292122e-4,663,9556
ESS11e04_2,11,4.2,02.07.2026,51259,FR,1.003327250480652,2.7169854640960693,3.184376906,8.651905765805214,5,6,6,3,5,2,66,9,2,54,10,7,1.217048047692515e-4,647,9532
ESS11e04_2,11,4.2,02.07.2026,51285,FR,1.003796100616455,0.5937939882278442,3.184376906,1.890863863034383,6,6,5,1,7,7,5,10,2,62,16,9,1.2164795771241188e-4,653,9456
ESS11e04_2,11,4.2,02.07.2026,51297,FR,0.9988994002342224,0.9789068102836608,3.184376906,3.117208239793413,5,7,4,4,5,6,3,7,1,79,150,3,1.2224429519847035e-4,643,9452
ESS11e04_2,11,4.2,02.07.2026,51308,FR,0.990227222442627,0.6155924201011658,3.184376906,1.9602782860788024,6,8,6,1,7,7,66,8,3,77,14,8,1.233148796018213e-4,645,9518
ESS11e04_2,11,4.2,02.07.2026,51345,FR,1.0037598609924316,1.1729981899261477,3.184376906,3.7352683467806256,5,5,1,3,3,0,5,8,2,65,11,7,1.2165234511485325e-4,649,9483
ESS11e04_2,11,4.2,02.07.2026,51360,FR,0.9947951436042786,0.8298768997192383,3.184376906,2.64264083428882,7,9,6,4,4,3,66,6,2,999,15,6,1.227486354764551e-4,662,9514
ESS11e04_2,11,4.2,02.07.2026,51393,FR,0.9978333115577698,1.0153752565383911,3.184376906,3.233337517844678,5,7,3,4,0,5,66,8,2,-5,12,5,1.2237489863764495e-4,649,9484
ESS11e04_2,11,4.2,02.07.2026,51400,FR,0.9997414350509644,0.7386706471443176,3.184376906,2.3522057499064397,4,8,6,2,7,7,5,8,2,-5,88,10,1.2214132584631443e-4,662,9527
ESS11e04_2,11,4.2,02.07.2026,51406,FR,0.993111491203308,0.6425255537033081,3.184376906,2.046043534727677,7,7,7,2,5,4,5,9,2,-5,16,88,1.2295672786422074e-4,654,9410
ESS11e04_2,11,4.2,02.07.2026,51414,FR,0.9924787282943726,0.7808934450149536,3.184376906,2.486659052352399,5,4,2,4,1,1,66,9,2,59,150,77,1.2303511903155595e-4,652,9571
ESS11e04_2,11,4.2,02.07.2026,51415,FR,0.989611029624939,1.0163171291351318,3.184376906,3.2363367951901334,3,7,5,3,3,2,66,7,1,37,9,6,1.2339165550656617e-4,647,9536
ESS11e04_2,11,4.2,02.07.2026,51440,FR,1.013024926185608,0.9254328012466432,3.184376906,2.946926840344698,3,8,3,4,77,0,66,5,1,22,12,8,1.2053972022840752e-4,643,9435
ESS11e04_2,11,4.2,02.07.2026,51521,FR,1.0036118030548096,1.176852822303772,3.184376906,3.747542949105053,1,5,4,2,1,1,66,6,2,58,9,8,1.2167030217824504e-4,661,9323
ESS11e04_2,11,4.2,02.07.2026,51555,FR,1.0008659362792969,0.7395005822181702,3.184376906,2.354848575989095,4,8,5,Not at all,0,0,66,8,2,41,15,7,1.2200409400975332e-4,662,9444
ESS11e04_2,11,4.2,02.07.2026,51567,FR,0.9924951195716858,1.0943927764892578,3.184376906,3.484959083545612,5,7,4,1,5,0,1,7,2,58,20,10,1.230330963153392e-4,620,9256
ESS11e04_2,11,4.2,02.07.2026,51633,FR,1.0047086477279663,1.1858854293823242,3.184376906,3.776306174486967,0,0,0,2,10,5,5,10,1,28,12,8,1.215374722960405e-4,626,9311
ESS11e04_2,11,4.2,02.07.2026,51680,FR,0.9979729652404784,0.6406455636024475,3.184376906,2.040056937666988,6,9,5,2,2,88,3,8,1,76,14,7,1.2235777103342116e-4,656,9417
ESS11e04_2,11,4.2,02.07.2026,51713,FR,0.9917095899581908,1.1705430746078491,3.184376906,3.7274503342594696,6,6,7,3,4,4,66,9,1,27,11,4,1.2313055049162358e-4,652,9464
ESS11e04_2,11,4.2,02.07.2026,51731,FR,0.9883663058280944,2.518685102462769,3.184376906,8.020442673768683,4,5,6,4,2,4,9,5,2,35,9,4,1.235470554092899e-4,651,9367
ESS11e04_2,11,4.2,02.07.2026,51734,FR,0.9914260506629944,0.647882342338562,3.184376906,2.063101568748103,5,8,3,3,50,5,3,7,1,65,10,4,1.2316576612647623e-4,644,9519
ESS11e04_2,11,4.2,02.07.2026,51739,FR,0.990239143371582,0.7693613171577454,3.184376906,2.4499364107268655,4,8,6,3,2,2,66,6,2,38,20,8,1.23313395306468e-4,656,9423
ESS11e04_2,11,4.2,02.07.2026,51757,FR,1.007209300994873,0.8091176748275757,3.184376906,2.5765356379573494,4,7,0,3,0,99,9,10,1,56,-2,4,1.2123571650590748e-4,647,9404
ESS11e04_2,11,4.2,02.07.2026,51773,FR,1.0011167526245115,0.6268347501754761,3.184376906,1.9960781023370653,2,3,2,2,1,1,66,7,1,56,77,6,1.2197353498777376e-4,654,9409
ESS11e04_2,11,4.2,02.07.2026,51840,FR,0.9893606901168824,0.7050237059593201,3.184376906,2.2450612074393934,3,3,3,4,2,2,88,8,1,61,15,2,1.2342288391664624e-4,649,9299
ESS11e04_2,11,4.2,02.07.2026,51845,FR,1.0089750289916992,0.6919993758201599,3.184376906,2.2035868313281317,7,7,0,8,4,5,66,6,1,64,17,6,1.2102354958187787e-4,646,9487
ESS11e04_2,11,4.2,02.07.2026,51878,FR,0.9958574175834656,1.3262736797332764,3.184376906,4.223355276778285,4,8,0,4,10,10,66,7,2,30,14,6,1.2261769734323025e-4,650,9504
ESS11e04_2,11,4.2,02.07.2026,51901,FR,0.993557333946228,1.0884145498275757,3.184376906,3.465922156625318,0,0,0,4,0,1,66,10,2,30,11,6,1.2290156155359e-4,653,9525
ESS11e04_2,11,4.2,02.07.2026,51905,FR,0.9994892477989196,0.7438477873802185,3.184376906,2.368691715712766,3,8,8,3,7,-1,66,7,2,88,12,1,1.221721468027681e-4,662,9529
ESS11e04_2,11,4.2,02.07.2026,51911,FR,0.9976764917373656,1.2301952838897705,3.184376906,3.917405451888699,5,5,6,3,5,5,66,5,99,60,9,6,1.2239412171766162e-4,657,9396
ESS11e04_2,11,4.2,02.07.2026,51951,FR,0.9882932901382446,1.3364440202713013,3.184376906,4.255741474313727,5,7,3,4,2,0,66,8,2,32,14,3,1.2355617946013808e-4,663,9561
ESS11e04_2,11,4.2,02.07.2026,51959,FR,0.9914074540138244,1.2391574382781982,3.184376906,3.945944329351214,7,7,7,4,3,0,66,8,1,42,150,10,1.231680653290823e-4,642,9575
ESS11e04_2,11,4.2,02.07.2026,51995,FR,0.9983616471290588,1.4522700309753418,3.184376906,4.624575147913783,8,8,6,9,7,7,88,7,2,17,12,88,1.2231012806296349e-4,644,9572
ESS11e04_2,11,4.2,02.07.2026,52033,FR,1.005853295326233,1.1808654069900513,3.184376906,3.76032053111341,6,7,6,3,8,5,77,7,1,20,14,9,1.2139916361775248e-4,656,9442
ESS11e04_2,11,4.2,02.07.2026,52062,FR,1.006980061531067,2.005746841430664,3.184376906,6.3870539211342505,2,6,3,4,5,2,66,8,2,999,9,5,1.2126332148909567e-4,659,9413
ESS11e04_2,11,4.2,02.07.2026,52063,FR,1.0121078491210938,1.4526593685150146,3.184376906,4.625814945383756,4,6,3,3,1,1,3,10,2,46,12,3,1.2064893235219644e-4,642,9541
ESS11e04_2,11,4.2,02.07.2026,52065,FR,1.012199640274048,1.622878909111023,3.184376906,5.167858119407614,5,8,4,3,3,2,66,7,99,78,9,4,1.2063800386385992e-4,642,9595
ESS11e04_2,11,4.2,02.07.2026,52068,FR,0.9976147413253784,1.0078332424163818,3.184376906,3.209320902249826,3,5,3,1,0,0,66,7,2,40,20,77,1.224017032654956e-4,635,9334
ESS11e04_2,11,4.2,02.07.2026,52115,FR,0.9971608519554138,1.598766207695007,3.184376906,5.0910741898771805,3,7,8,4,3,88,66,7,2,64,150,77,1.22457422548905e-4,642,9540
ESS11e04_2,11,4.2,02.07.2026,52117,FR,1.000601291656494,1.3946107625961304,3.184376906,4.440966305270166,7,8,3,3,5,6,66,9,2,16,10,6,1.2203637015772983e-4,654,9430
ESS11e04_2,11,4.2,02.07.2026,52162,FR,1.0172017812728882,1.0066159963607788,3.184376906,3.205444732021444,3,8,5,1,5,1,77,7,1,77,15,77,1.2004476593574508e-4,666,9264
ESS11e04_2,11,4.2,02.07.2026,52168,FR,0.9970020055770874,1.3578195571899414,3.184376906,4.323809240430795,8,9,6,Not at all,7,5,2,9,3,33,15,5,1.2247693666722623e-4,622,9283
ESS11e04_2,11,4.2,02.07.2026,52286,FR,0.9887039065361024,0.9025464653968812,3.184376906,2.8740481210017563,7,8,7,4,3,5,66,9,2,53,11,2,1.2350486940704286e-4,653,9564
ESS11e04_2,11,4.2,02.07.2026,52291,FR,0.9937158823013306,1.0111852884292605,3.184376906,3.2199950801610853,4,5,3,4,2,2,66,7,2,61,12,4,1.2288194557186216e-4,646,9457
ESS11e04_2,11,4.2,02.07.2026,52293,FR,1.0015689134597778,2.405928134918213,3.184376906,7.661381990329208,5,5,5,3,0,0,88,7,99,49,14,5,1.2191847781650722e-4,648,9491
ESS11e04_2,11,4.2,02.07.2026,52315,FR,0.996065080165863,0.7837151885032654,3.184376906,2.495644547151235,7,8,4,2,5,99,66,7,2,65,-2,6,1.2259214418008924e-4,650,9510
ESS11e04_2,11,4.2,02.07.2026,52323,FR,0.9988994002342224,0.8579872250556946,3.184376906,2.732154705110378,6,6,7,3,4,5,66,8,2,45,14,8,1.2224429519847035e-4,643,9452
ESS11e04_2,11,4.2,02.07.2026,52339,FR,0.9971387982368468,1.0409469604492188,3.184376906,3.3147674612253875,3,5,4,3,880,99,66,9,2,26,20,88,1.224601292051375e-4,659,9426
ESS11e04_2,11,4.2,02.07.2026,52342,FR,0.9937443733215332,1.0112147331237793,3.184376906,3.220088843166316,5,5,5,9,0,2,66,8,2,59,12,77,1.228784240083769e-4,642,9589
ESS11e04_2,11,4.2,02.07.2026,52373,FR,0.9953275322914124,0.9731227159500122,3.184376906,3.0987895033752166,5,5,5,3,4,4,66,5,1,59,150,5,1.226829772349447e-4,642,9584
ESS11e04_2,11,4.2,02.07.2026,52480,FR,0.997926652431488,0.6765033006668091,3.184376906,2.154241487476161,8,8,8,2,3,4,3,7,2,60,14,3,1.2236344628036022e-4,648,9480
ESS11e04_2,11,4.2,02.07.2026,52530,FR,0.994799554347992,0.7561700344085693,3.184376906,2.4079303945798736,5,3,4,4,99,4,9,9,1,39,15,8,1.2274809705559164e-4,648,9489
ESS11e04_2,11,4.2,02.07.2026,52534,FR,1.0081826448440552,0.6133686304092407,3.184376906,1.9531969015400352,6,7,5,3,8,7,66,10,1,68,20,77,1.2111867545172572e-4,648,9493
ESS11e04_2,11,4.2,02.07.2026,52536,FR,0.9962031841278076,0.6022778153419495,3.184376906,1.917879566171036,7,8,8,3,7,5,66,10,2,46,16,8,1.2257513299118727e-4,643,9390
ESS11e04_2,11,4.2,02.07.2026,52547,FR,1.0065141916275024,1.1816413402557373,3.184376906,3.762791395085258,5,5,5,3,0,3,9,7,1,21,13,2,1.2131945550208913e-4,656,9398
ESS11e04_2,11,4.2,02.07.2026,52616,FR,1.0015629529953003,0.8076350092887878,3.184376906,2.5718142720563115,5,7,2,1,7,4,5,3,1,46,17,9,1.2191920541226864e-4,652,9470
ESS11e04_2,11,4.2,02.07.2026,52649,FR,1.0045478343963623,0.7185531258583069,3.184376906,2.2881439797173035,7,8,6,2,3,99,77,7,2,55,15,2,1.2155692093074322e-4,658,9386
ESS11e04_2,11,4.2,02.07.2026,52663,FR,0.993557333946228,0.5274662375450134,3.184376906,1.6796513055330509,8,9,7,8,80,8,77,9,1,65,18,9,1.2290156155359e-4,653,9525
ESS11e04_2,11,4.2,02.07.2026,52690,FR,1.0070327520370483,1.1712381839752195,3.184376906,3.7296638244760687,6,7,8,4,8,5,66,8,1,16,11,9,1.2125697685405612e-4,653,9448
ESS11e04_2,11,4.2,02.07.2026,52716,FR,1.0106914043426514,1.2063231468200684,3.184376906,3.8413875699070728,6,7,9,4,7,5,66,6,1,73,5,77,1.2081803288310766e-4,649,9550
ESS11e04_2,11,4.2,02.07.2026,52724,FR,0.996854603290558,1.0070655345916748,3.184376906,3.206876231182273,6,7,4,3,3,2,66,10,2,1980,20,10,1.2249503924977034e-4,642,9537
ESS11e04_2,11,4.2,02.07.2026,52738,FR,1.0079792737960815,0.7182914614677429,3.184376906,2.2873107416748693,5,7,5,3,2,4,66,10,1,60,12,77,1.2114311539335176e-4,648,9494
ESS11e04_2,11,4.2,02.07.2026,52762,FR,0.9883246421813964,0.7776243090629578,3.184376906,2.476248891324289,7,5,3,2,3,2,3,7,2,55,15,10,1.2355225044302642e-4,652,9461
ESS11e04_2,11,4.2,02.07.2026,52791,FR,1.0065927505493164,0.5889489650726318,3.184376906,1.8754354831898896,5,5,3,Not at all,6,3,77,5,1,76,13,7,1.2130996765336022e-4,643,9450
ESS11e04_2,11,4.2,02.07.2026,52815,FR,0.997926652431488,0.9091185927391052,3.184376906,2.8949762515336257,6,8,3,1,2,2,9,8,1,46,13,7,1.2236344628036022e-4,648,9480
ESS11e04_2,11,4.2,02.07.2026,52833,FR,1.0070327520370483,0.5957081317901611,3.184376906,1.896959217588993,7,9,5,1,1,1,2,3,2,62,14,5,1.2125697685405612e-4,653,9448
ESS11e04_2,11,4.2,02.07.2026,52853,FR,0.9933843016624452,1.0965237617492676,3.184376906,3.4917449437946138,5,5,5,4,5,-1,66,9,2,999,13,5,1.2292296742089093e-4,657,9391
ESS11e04_2,11,4.2,02.07.2026,52878,FR,0.9919002056121826,1.0114731788635254,3.184376906,3.220911831811417,0,10,8,Not at all,2,88,66,3,2,73,9,2,1.2310688907746226e-4,653,9453
ESS11e04_2,11,4.2,02.07.2026,52888,FR,1.000116229057312,1.3620588779449463,3.184376906,4.337308835540159,5,5,5,2,3,88,88,8,1,28,16,4,1.2209556007292122e-4,663,9556
ESS11e04_2,11,4.2,02.07.2026,52897,FR,1.0054736137390137,1.3401508331298828,3.184376906,4.267545363575458,4,6,8,8,6,3,66,8,1,18,12,88,1.2144500942667946e-4,648,9495
ESS11e04_2,11,4.2,02.07.2026,52936,FR,0.9891202449798584,0.75443434715271,3.184376906,2.4024033121662765,7,8,6,3,5,3,4,10,999,51,16,10,1.234528899658471e-4,662,9528
ESS11e04_2,11,4.2,02.07.2026,52948,FR,0.9999796152114868,1.0102224349975586,3.184376906,3.2169289919293114,7,9,7,3,5,99,66,8,2,43,17,8,1.2211223656777292e-4,642,9602
